MD_ID,ID_stats,number_arm,Trial_Reg_No,Prospective_Registr,Full_text_link,name_study,First_author,Journal_abbrv,Year,Type_publication,Pub_date_online,Blinding,Start_date,Center,Funding,Fund_Source,Research_question,Countries,Treatment_control,stats_name,n_Randomized,n_Analyzed_,All_cause_mortality_events_D28,mortality_d28_N,mort_D28_TP,Definition_of_clinical_improvement,Clinical_improvement_D28_n,clinic_imp_d28_N,clin_imp_D28_TP,SCORE_7_and_above_D28,score7_d28_N,score7_D28_TP,Total_AE,Serious_AE,safety_N,Safety_timepoint,ROB_6_for_website,Blind,Fund,Sample_size,HIC_LIC,Comment_HIC_LIC,CAF_mort,CAF_CI,CAF_WHO7,CAF_AE,CAF_SAE,Same_analysis,What_changed,new_outcome,del_outcome,unchanged,change_events,Status
48_pub,48,2,NCT04381936,No,https://www.nejm.org/doi/pdf/10.1056/NEJMoa2022926?articleTools=true,RECOVERY (HCQ),Horby P,N Engl J Med,2020,published paper,10/8/2020,Unblinded,3/25/2020,Multicenter,Mixed,University of Oxford from UK Research and Innovation/National Institute for Health Research (NIHR); NIHR Oxford Biomedical Research Centre; Wellcome; Bill and Melinda Gates Foundation; Department for International Development; Health Data Research UK,Mild to critical,UK,Control,Standard care,3155,3155,790,*,28,Discharged from hospital within 28 days    ,1983,*,28,*,*,*,*,*,*,*,Some concerns,unblinded,Industry_Mixed,4716,HIC,,N,N,,,,N,,N,N,N,"mort, CI",exclude_diffanalysis
52_preprint,52,2,NCT04411667,No,https://www.medrxiv.org/content/10.1101/2020.07.20.20157891v1,*,Sakoulas G,medRxiv,2020,preprint,7/25/2020,Unblinded,5/1/2020,Multicenter,Private,"IVIG (Octagam 10%) was provided by Octapharma USA, Hoboken, NJ",Moderate/Severe,USA,Treatment,IV Ig,17,16,1,*,*,Discharged from Hospital on Room Air/Off O2,*,*,*,*,*,*,0,*,*,*,Some concerns,unblinded,Industry_Mixed,34,HIC,,N,Y,Y,N,N,,,,,,,consistent
52_preprint,52,2,NCT04411667,No,https://www.medrxiv.org/content/10.1101/2020.07.20.20157891v1,*,Sakoulas G,medRxiv,2020,preprint,7/25/2020,Unblinded,5/1/2020,Multicenter,Private,"IVIG (Octagam 10%) was provided by Octapharma USA, Hoboken, NJ",Moderate/Severe,USA,Control,Standard care,17,17,3,*,*,Discharged from Hospital on Room Air/Off O2,*,*,*,*,*,*,0,*,*,*,Some concerns,unblinded,Industry_Mixed,34,HIC,,N,Y,Y,N,N,,,,,,,consistent
52_pub,52,1,NCT04411667,No,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7671875/pdf/cc9-2-e0280.pdf,*,Sakoulas G,Crit Care Expl ,2020,published paper,11/16/2020,Unblinded,5/1/2020,Multicenter,Private,"IVIG (Octagam 10%) was provided by Octapharma USA, Hoboken, NJ",Moderate/Severe,USA,Treatment,IV Ig,17,16,1,*,30,Discharged from Hospital on Room Air/Off O2,*,16,30,*,*,30,0,*,*,*,Some concerns,unblinded,Industry_Mixed,34,HIC,,N,Y,Y,N,N,,,,,,,consistent
52_pub,52,2,NCT04411667,No,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7671875/pdf/cc9-2-e0280.pdf,*,Sakoulas G,Crit Care Expl ,2020,published paper,11/16/2020,Unblinded,5/1/2020,Multicenter,Private,"IVIG (Octagam 10%) was provided by Octapharma USA, Hoboken, NJ",Moderate/Severe,USA,Control,Standard care,17,17,3,*,30,Discharged from Hospital on Room Air/Off O2,*,16,30,*,*,30,0,*,*,*,Some concerns,unblinded,Industry_Mixed,34,HIC,,N,Y,Y,N,N,,,,,,,consistent
54_preprint,54,3,NCT04434248,No,https://www.medrxiv.org/content/10.1101/2020.07.26.20154724v1,*,Ivashchenko AA,medRxiv,2020,preprint,8/4/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Russian Direct Investment Fund, the Ministry of Industry and Trade of the Russian Federation, The Skolkovo Innovation Center. Development, manufacturing, and marketing of the investigational product used in this study was provided by ChemRar group of companies.",Moderate,Russia,Treatment,Favipiravir,40,40,*,*,*,Discharge from the hospital,36,*,*,*,*,*,15,*,*,,Some concerns,unblinded,Industry_Mixed,60,LIC_MIC,,,N,,N,,,,,,,,add_delete
54_preprint,54,3,NCT04434248,No,https://www.medrxiv.org/content/10.1101/2020.07.26.20154724v1,*,Ivashchenko AA,medRxiv,2020,preprint,8/4/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Russian Direct Investment Fund, the Ministry of Industry and Trade of the Russian Federation, The Skolkovo Innovation Center. Development, manufacturing, and marketing of the investigational product used in this study was provided by ChemRar group of companies.",Moderate,Russia,Control,Standard care,20,20,*,*,*,Discharge from the hospital,19,*,*,*,*,*,5,*,*,*,Some concerns,unblinded,Industry_Mixed,60,LIC_MIC,,,N,,N,,,,,,,,add_delete
54_pub,54,3,NCT04434248,No,https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa1176/5890024,*,Ivashchenko AA,Clin Infect Dis,2020,published paper,8/9/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Russian Direct Investment Fund, the Ministry of Industry and Trade of the Russian Federation, The Skolkovo Innovation Center. ",Mild/Moderate,Russia,Treatment,Favipiravir,40,40,*,*,*,Discharge from the hospital,*,*,28,*,*,*,*,*,*,,Some concerns,unblinded,Industry_Mixed,60,LIC_MIC,,,N,,N,,,,,,,,add_delete
54_pub,54,3,NCT04434248,No,https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa1176/5890024,*,Ivashchenko AA,Clin Infect Dis,2020,published paper,8/9/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Russian Direct Investment Fund, the Ministry of Industry and Trade of the Russian Federation, The Skolkovo Innovation Center. ",Mild/Moderate,Russia,Control,Standard care,20,20,*,*,*,Discharge from the hospital,*,*,28,*,*,*,*,*,*, ,Some concerns,unblinded,Industry_Mixed,60,LIC_MIC,,,N,,N,,,,,,,,add_delete
55_preprint,55,2,NCT04384380,No,https://www.medrxiv.org/content/10.1101/2020.07.08.20148841v1.full.pdf,*,Chen CP,medRxiv,2020,preprint,7/10/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Hospital and Social Welfare Organizations Administration Commission, Ministry of Health and Welfare; Taiwan Biotech Co. Ltd.",Mild/Moderate,Taiwan,Treatment,Hydroxychloroquine,21,21,0,*,*,*,*,*,*,*,*,*,*,0,*,*,Some concerns,unblinded,Industry_Mixed,33,HIC,,N,,Y,,N,,,,,,,consistent
55_preprint,55,2,NCT04384380,No,https://www.medrxiv.org/content/10.1101/2020.07.08.20148841v1.full.pdf,*,Chen CP,medRxiv,2020,preprint,7/10/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Hospital and Social Welfare Organizations Administration Commission, Ministry of Health and Welfare; Taiwan Biotech Co. Ltd.",Mild/Moderate,Taiwan,Control,Standard care,12,12,0,*,*,*,*,*,*,*,*,*,*,0,*,*,Some concerns,unblinded,Industry_Mixed,33,HIC,,N,,Y,,N,,,,,,,consistent
55_pub,55,1,NCT04384380,No,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242763#sec021 https://www.medrxiv.org/content/10.1101/2020.07.08.20148841v1,*,Chen CP,Plos one,2020,published paper,12/2/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Hospital and Social Welfare Organizations Administration Commission, Ministry of Health and Welfare",Mild/Moderate,Taiwan,Treatment,Hydroxychloroquine,21,21,0,*,14,*,*,*,*,*,*,14,*,0,*,14,Some concerns,unblinded,Industry_Mixed,33,HIC,,N,,Y,,N,,,,,,,consistent
55_pub,55,2,NCT04384380,No,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242763#sec021 https://www.medrxiv.org/content/10.1101/2020.07.08.20148841v1,*,Chen CP,Plos one,2020,published paper,12/2/2020,Unblinded,4/1/2020,Multicenter,Mixed,"Hospital and Social Welfare Organizations Administration Commission, Ministry of Health and Welfare",Mild/Moderate,Taiwan,Control,Standard care,12,12,0,*,14,*,*,*,*,*,*,14,*,0,*,14,Some concerns,unblinded,Industry_Mixed,33,HIC,,N,,Y,,N,,,,,,,consistent
61_preprint,61,2,NCT04333420,No,https://dx.doi.org/10.2139/ssrn.3658226,*,Vlaar APJ,SSRN,2020,preprint,7/30/2020,Unblinded,3/31/2020,Multicenter,Private,InflaRx GmbH,Moderate to critical,The Netherlands,Treatment,IFX-1,15,15,2,*,*,*,*,*,*,*,*,*,*,9,*,*,Some concerns,unblinded,Industry_Mixed,30,HIC,,N,,,N,N,,,,,,,add_delete
61_preprint,61,2,NCT04333420,No,https://dx.doi.org/10.2139/ssrn.3658226,*,Vlaar APJ,SSRN,2020,preprint,7/30/2020,Unblinded,3/31/2020,Multicenter,Private,InflaRx GmbH,Moderate to critical,The Netherlands,Control,Standard care,15,15,4,*,*,*,*,*,*,*,*,*,*,7,*,*,Some concerns,unblinded,Industry_Mixed,30,HIC,,N,,,N,N,,,,,,,add_delete
61_pub,61,1,NCT04333420,No,https://bit.ly/3cfmn0A,PANAMO,Vlaar APJ,Lancet Rheumatol,2020,published paper,9/28/2020,Unblinded,3/31/2020,Multicenter,Private,InflaRx GmbH,Moderate to critical,The Netherlands,Treatment,IFX-1,15,15,2,*,28,*,*,*,*,*,*,*,14,9,*,*,Some concerns,unblinded,Industry_Mixed,30,HIC,,N,,,N,N,,,,,,,add_delete
61_pub,61,2,NCT04333420,No,https://bit.ly/3cfmn0A,PANAMO,Vlaar APJ,Lancet Rheumatol,2020,published paper,9/28/2020,Unblinded,3/31/2020,Multicenter,Private,InflaRx GmbH,Moderate to critical,The Netherlands,Control,Standard care,15,15,4,*,28,*,*,*,*,*,*,*,14,7,*,*,Some concerns,unblinded,Industry_Mixed,30,HIC,,N,,,N,N,,,,,,,add_delete
62_preprint,62,2,NCT04355936,Yes,https://www.medrxiv.org/content/10.1101/2020.08.04.20167205v2.full.pdf,*,Duarte M,medRxiv,2020,preprint,8/11/2020,Unblinded,5/14/2020,Multicenter,No specific funding,*,Unclear severity,Argentina,Treatment,Telmisartan,41,40,2,*,*,Hospital discharge,29,*,*,*,*,*,0,*,*,*,Some concerns,unblinded,Other,82,LIC_MIC,,N,N,,N,,N,sample size,N,N,N,"mort, CI, AE",exclude_diffanalysis
62_preprint,62,2,NCT04355936,Yes,https://www.medrxiv.org/content/10.1101/2020.08.04.20167205v2.full.pdf,*,Duarte M,medRxiv,2020,preprint,8/11/2020,Unblinded,5/14/2020,Multicenter,No specific funding,*,Unclear severity,Argentina,Control,Standard care,41,38,4,*,*,Hospital discharge ,18,*,*,*,*,*,*,*,*,*,Some concerns,unblinded,Other,82,LIC_MIC,,N,N,,N,,N,sample size,N,N,N,"mort, CI, AE",exclude_diffanalysis
62_pub,62,1,NCT04355936,Yes,https://bit.ly/3h9c0y5,*,Duarte M,EClinicalMedicine,2021,published paper,6/18/2021,Unblinded,5/14/2020,Multicenter,Mixed,"School of Medicine, University of Buenos Aires, Argentina; Laboratorio Elea Phoenix S.A.",Unclear severity,Argentina,Treatment,Telmisartan,80,78,3,70,30,Hospital discharge,57,*,15,*,*,*,0,*,*,14,Some concerns,unblinded,Industry_Mixed,162,LIC_MIC,,N,N,,N,,N,sample size,N,N,N,"mort, CI, AE",exclude_diffanalysis
62_pub,62,2,NCT04355936,Yes,https://bit.ly/3h9c0y5,*,Duarte M,EClinicalMedicine,2021,published paper,6/18/2021,Unblinded,5/14/2020,Multicenter,Mixed,"School of Medicine, University of Buenos Aires, Argentina; Laboratorio Elea Phoenix S.A.",Unclear severity,Argentina,Control,Standard care,82,80,16,71,30,Hospital discharge ,37,*,15,*,*,*,0,*,*,14,Some concerns,unblinded,Industry_Mixed,162,LIC_MIC,,N,N,,N,,N,sample size,N,N,N,"mort, CI, AE",exclude_diffanalysis
70_preprint,70,2,NCT04264533,Yes,https://doi.org/10.21203/rs.3.rs-52778/v1,*,Zhang J,Research Square,2020,preprint,8/10/2020,triple blinding,2/14/2020,Multicenter,Public/non profit,Science and Technology Department of Hubei Province; Fundamental Research Funds for the Central Universities,Severe/Critical,China,Treatment,Vitamin C,27,26,5,*,*,Patient requiring ECMO or IMV on day 1 and switching to HFNC.NIV. or discharged from the ICU after 7 days of treatment,*,*,*,*,*,*,*,*,*,*,Some concerns,blinded,Other,56,LIC_MIC,,N,,,N,,,,,,,,discrepTE
70_preprint,70,2,NCT04264533,Yes, https://doi.org/10.21203/rs.3.rs-52778/v1,*,Zhang J,Research Square,2020,preprint,8/10/2020,triple blinding,2/14/2020,Multicenter,Public/non profit,Science and Technology Department of Hubei Province; Fundamental Research Funds for the Central Universities,Severe/Critical,China,Control,Placebo,29,28,9,*,*,Patient requiring ECMO or IMV on day 1 and switching to HFNC.NIV. or discharged from the ICU after 7 days of treatment,*,*,*,*,*,*,*,*,*,*,Some concerns,blinded,Other,56,LIC_MIC,,N,,,N,,,,,,,,discrepTE
70_pub,70,1,NCT04264533,Yes,https://annalsofintensivecare.springeropen.com/articles/10.1186/s13613-020-00792-3,*,Zhang J,Ann Intensive Care,2021,published paper,1/9/2021,"Participants, outcome assessor and health care pro",2/14/2020,Multicenter,Public/non profit,Science and Technology Department of Hubei Province; Fundamental Research Funds for the Central Universities,Severe/Critical,China,Treatment,Vitamin C,27,27,6,*,28,*,*,*,*,*,*,*,*,*,*,*,Some concerns,blinded,Other,56,LIC_MIC,,N,,,N,,,,,,,,discrepTE
70_pub,70,2,NCT04264533,Yes,https://annalsofintensivecare.springeropen.com/articles/10.1186/s13613-020-00792-3,*,Zhang J,Ann Intensive Care,2021,published paper,1/9/2021,"Participants, outcome assessor and health care pro",2/14/2020,Multicenter,Public/non profit,Science and Technology Department of Hubei Province; Fundamental Research Funds for the Central Universities,Severe/Critical,China,Control,Placebo,29,29,10,*,28,*,*,*,*,*,*,*,*,*,*,*,Some concerns,blinded,Other,56,LIC_MIC,,N,,,N,,,,,,,,discrepTE
73_preprint,73,2,NCT04345523,No,https://www.medrxiv.org/content/10.1101/2020.08.26.20182444v1,*,AvendaÃ±o-SolÃ  C, medRxiv,2020,preprint,9/1/2020,Unblinded,4/4/2020,Multicenter,Public/non profit,"Government of Spain, Ministry of Science and Innovation, Instituto de Salud Carlos III",Moderate,Spain,Treatment,Convalescent plasma ,38,38,0,*,*, Improvement of one category on the 7 point ordinal scale  ,*,*,*,0,*,*,*,6,*,*,Some concerns,unblinded,Other,81,HIC,,N,,N,,N,N,sample size,N,N,N,"mort, WHO7, SAE",exclude_diffanalysis
73_preprint,73,2,NCT04345523,No,https://www.medrxiv.org/content/10.1101/2020.08.26.20182444v1,*,AvendaÃ±o-SolÃ  C, medRxiv,2020,preprint,9/1/2020,Unblinded,4/4/2020,Multicenter,Public/non profit,"Government of Spain, Ministry of Science and Innovation, Instituto de Salud Carlos III",Moderate,Spain,Control,Standard care,43,43,4,*,*, Improvement of one category on the 7 point ordinal scale  ,*,*,*,6,*,*,*,7,*,*,Some concerns,unblinded,Other,81,HIC,,N,,N,,N,N,sample size,N,N,N,"mort, WHO7, SAE",exclude_diffanalysis
73_pub,73,1,NCT04345523,No,https://www.jci.org/articles/view/152740 https://www.medrxiv.org/content/10.1101/2020.08.26.20182444v2.full.pdf,ConPlas-19,Avendano-Sola C,J Clin Invest,2021,published paper,9/2/2021,Unblinded,4/4/2020,Multicenter,Public/non profit,"Government of Spain, Instituto de Salud Carlos III",Mild/Moderate,Spain,Treatment,Convalescent plasma ,179,179,7,*,28,Improvement of one category on the 7 point ordinal scale  ,*,*,*,13,*,28,*,15,179,28,Some concerns,unblinded,Other,350,HIC,,N,,N,,N,N,sample size,N,N,N,"mort, WHO7, SAE",exclude_diffanalysis
73_pub,73,2,NCT04345523,No,https://www.jci.org/articles/view/152740 https://www.medrxiv.org/content/10.1101/2020.08.26.20182444v2.full.pdf,ConPlas-19,Avendano-Sola C,J Clin Invest,2021,published paper,9/2/2021,Unblinded,4/4/2020,Multicenter,Public/non profit,"Government of Spain, Instituto de Salud Carlos III",Mild/Moderate,Spain,Control,Standard care,171,171,14,*,28,Improvement of one category on the 7 point ordinal scale  ,*,*,*,21,*,28,*,16,172,28,Some concerns,unblinded,Other,350,HIC,,N,,N,,N,N,sample size,N,N,N,"mort, WHO7, SAE",exclude_diffanalysis
78_preprint,78,2,NCT04320615,Yes,https://www.medrxiv.org/content/10.1101/2020.08.27.20183442v2.full.pdf,*,Rosas I,medRxiv,2020,preprint,9/1/2020, double blinding,4/3/2020,Multicenter,Mixed,"F. Hoffmann-La Roche Ltd; Department of Health and Human Services, Office of the Assistant Secretary for Preparedness and Response, Biomedical Advanced Research and Development Authority",Mild to critical,"Canada, Denmark, France, Germany, Italy, Netherlands, Spain, UK, USA",Treatment,Tocilizumab,301,294,58,*,*,Hospital discharge,166,*,*,102,*,*,228,103,*,28,Low,blinded,Industry_Mixed,452,HIC,,N,N,N,N,N,Y,,,,,,consistent
78_preprint,78,2,NCT04320615,Yes,https://www.medrxiv.org/content/10.1101/2020.08.27.20183442v2.full.pdf,*,Rosas I,medRxiv,2020,preprint,9/1/2020, double blinding,4/3/2020,Multicenter,Mixed,"F. Hoffmann-La Roche Ltd; Department of Health and Human Services, Office of the Assistant Secretary for Preparedness and Response, Biomedical Advanced Research and Development Authority",Mild to critical,"Canada, Denmark, France, Germany, Italy, Netherlands, Spain, UK, USA",Control,Placebo,151,144,28,*,*,Hospital discharge,71,*,*,51,*,*,116,55,*,28,Low,blinded,Industry_Mixed,452,HIC,,N,N,N,N,N,Y,,,,,,consistent
78_pub,78,1,NCT04320615,Yes,https://www.nejm.org/doi/10.1056/NEJMoa2028700#article_supplementary_material,COVACTA,Rosas I,N Engl J Med,2021,published paper,2/25/2021, ,4/3/2020,Multicenter,Mixed,"F. Hoffmann-La Roche Ltd; Department of Health and Human Services, Office of the Assistant Secretary for Preparedness and Response, Biomedical Advanced Research and Development Authority",Mild to critical,"Canada, Denmark, France, Germany, Italy, Netherlands, Spain, UK, USA",Treatment,Tocilizumab,301,294,58,*,28,Hospital discharge,166,*,28,102,*,28,228,103,*,28,Low,blinded,Industry_Mixed,452,HIC,,N,N,N,N,N,Y,,,,,,consistent
78_pub,78,2,NCT04320615,Yes,https://www.nejm.org/doi/10.1056/NEJMoa2028700#article_supplementary_material,COVACTA,Rosas I,N Engl J Med,2021,published paper,2/25/2021, ,4/3/2020,Multicenter,Mixed,"F. Hoffmann-La Roche Ltd; Department of Health and Human Services, Office of the Assistant Secretary for Preparedness and Response, Biomedical Advanced Research and Development Authority",Mild to critical,"Canada, Denmark, France, Germany, Italy, Netherlands, Spain, UK, USA",Control,Placebo,151,144,28,*,28,Hospital discharge,71,*,28,51,*,28,116,55,*,28,Low,blinded,Industry_Mixed,452,HIC,,N,N,N,N,N,Y,,,,,,consistent
79_preprint,79,2,RBR-8jyhxh,No,https://www.medrxiv.org/content/10.1101/2020.08.06.20169573v2.full.pdf,*,Lopes MIF,medRxiv,2020,preprint,8/12/2020,*,4/11/2020,Single,Public/non profit,"FAPESP, CNPq and CAPES grants.",Moderate to critical,Brazil,Treatment,Colchicine,19,17,0,*,*,Discharge from the hospital,19,*,*,0,*,*,10,2,*,*,Some concerns,unclear,Other,38,LIC_MIC,,N,N,Y,N,,N,sample size,N,"WHO7, SAE",N,"mort, CI",exclude_diffanalysis
79_preprint,79,2,RBR-8jyhxh,No,https://www.medrxiv.org/content/10.1101/2020.08.06.20169573v2.full.pdf,*,Lopes MIF,medRxiv,2020,preprint,8/12/2020,*,4/11/2020,Single,Public/non profit,"FAPESP, CNPq and CAPES grants.",Moderate to critical,Brazil,Control,Placebo,19,18,0,*,*,Discharge from the hospital,19,*,*,0,*,*,8,2,*,*,Some concerns,unclear,Other,38,LIC_MIC,,N,N,Y,N,,N,sample size,N,"WHO7, SAE",N,"mort, CI",exclude_diffanalysis
79_pub,79,1,RBR-8jyhxh,No,https://rmdopen.bmj.com/content/7/1/e001455,*,Lopes MIF,RMD Open,2021,published paper,2/4/2021,"Double blinded, no restrictions",4/11/2020,Single,Public/non profit,"FAPESP, CNPq and CAPES grants.",Moderate/Severe,Brazil,Treatment,Colchicine,38,36,0,*,15,Discharge from the hospital,35,*,15,*,*,*,10,*,*,*,Some concerns,blinded,Other,75,LIC_MIC,,N,N,Y,N,,N,sample size,N,"WHO7, SAE",N,"mort, CI",exclude_diffanalysis
79_pub,79,2,RBR-8jyhxh,No,https://rmdopen.bmj.com/content/7/1/e001455,*,Lopes MIF,RMD Open,2021,published paper,2/4/2021,"Double blinded, no restrictions",4/11/2020,Single,Public/non profit,"FAPESP, CNPq and CAPES grants.",Moderate/Severe,Brazil,Control,Placebo,37,36,2,*,15,Discharge from the hospital,32,*,15,*,*,*,8,*,*,*,Some concerns,blinded,Other,75,LIC_MIC,,N,N,Y,N,,N,sample size,N,"WHO7, SAE",N,"mort, CI",exclude_diffanalysis
80_preprint,80,2,ChiCTR2000029765,Yes,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3667681,*,Wang D,SSRN,2020,preprint,8/29/2020,Unblinded,2/13/2020,Multicenter,Public/non profit,"Department of Science and Technology of Anhui Province and Health Commission of Anhui Province, China National Center for Biotechnology Development",Moderate/Severe,China,Treatment,Tocilizumab,33,34,*,*,*,*,*,*,*,*,*,*,20,0,*,*,Some concerns,unblinded,Other,65,LIC_MIC,,,,,N,N,,,,,,,consistent
